Il2CppMethodInfo.0x53	GoogleMobileAds	GoogleMobileAds.Common.DummyClient	CreateInterstitialAd	Il2CppMethodInfo		RuntimeMethodInfoAnalysisContext	53	0	0	0	Move:type Il2CppMethodInfo	RUNTIME_STRUCT:RuntimeMethodInfoAnalysisContext	RUNTIME_STRUCT	0	0	-	NOT_APPLICABLE	RUNTIME_STRUCTURE	SEARCH_EMPTY	[v36 @ X0_v2 (Il2CppMethodInfo)+53]
Il2CppMethodInfo.0x53	GoogleMobileAds	GoogleMobileAds.Common.DummyClient	IsLoaded	Il2CppMethodInfo		RuntimeMethodInfoAnalysisContext	53	0	0	0	Move:type Il2CppMethodInfo	RUNTIME_STRUCT:RuntimeMethodInfoAnalysisContext	RUNTIME_STRUCT	0	0	-	NOT_APPLICABLE	RUNTIME_STRUCTURE	SEARCH_EMPTY	[v36 @ X0_v2 (Il2CppMethodInfo)+53]
Il2CppClass.cctor_finished	Assembly-CSharp	CSVReader	ReadPro	Il2CppClass<CSVReader>		RuntimeClassTypeAnalysisContext	E0	0	0	0	Move:type CSVReader	RUNTIME_STRUCT:RuntimeClassTypeAnalysisContext	RUNTIME_STRUCT	0	0	-	NOT_APPLICABLE	RUNTIME_STRUCTURE	SEARCH_EMPTY	[v44 @ X8_v3 (Il2CppClass<CSVReader>)+E0]
Il2CppMethodInfo.0x53	GoogleMobileAds	GoogleMobileAds.Common.DummyClient	ShowInterstitial	Il2CppMethodInfo		RuntimeMethodInfoAnalysisContext	53	0	0	0	Move:type Il2CppMethodInfo	RUNTIME_STRUCT:RuntimeMethodInfoAnalysisContext	RUNTIME_STRUCT	0	0	-	NOT_APPLICABLE	RUNTIME_STRUCTURE	SEARCH_EMPTY	[v36 @ X0_v2 (Il2CppMethodInfo)+53]
Il2CppMethodInfo.0x53	GoogleMobileAds	GoogleMobileAds.Common.DummyClient	DestroyInterstitial	Il2CppMethodInfo		RuntimeMethodInfoAnalysisContext	53	0	0	0	Move:type Il2CppMethodInfo	RUNTIME_STRUCT:RuntimeMethodInfoAnalysisContext	RUNTIME_STRUCT	0	0	-	NOT_APPLICABLE	RUNTIME_STRUCTURE	SEARCH_EMPTY	[v36 @ X0_v2 (Il2CppMethodInfo)+53]
Il2CppMethodInfo.0x53	GoogleMobileAds	GoogleMobileAds.Common.DummyClient	CreateRewardBasedVideoAd	Il2CppMethodInfo		RuntimeMethodInfoAnalysisContext	53	0	0	0	Move:type Il2CppMethodInfo	RUNTIME_STRUCT:RuntimeMethodInfoAnalysisContext	RUNTIME_STRUCT	0	0	-	NOT_APPLICABLE	RUNTIME_STRUCTURE	SEARCH_EMPTY	[v36 @ X0_v2 (Il2CppMethodInfo)+53]
Il2CppMethodInfo.0x53	GoogleMobileAds	GoogleMobileAds.Common.DummyClient	SetUserId	Il2CppMethodInfo		RuntimeMethodInfoAnalysisContext	53	0	0	0	Move:type Il2CppMethodInfo	RUNTIME_STRUCT:RuntimeMethodInfoAnalysisContext	RUNTIME_STRUCT	0	0	-	NOT_APPLICABLE	RUNTIME_STRUCTURE	SEARCH_EMPTY	[v36 @ X0_v2 (Il2CppMethodInfo)+53]
Il2CppMethodInfo.0x53	GoogleMobileAds	GoogleMobileAds.Common.DummyClient	LoadAd	Il2CppMethodInfo		RuntimeMethodInfoAnalysisContext	53	0	0	0	Move:type Il2CppMethodInfo	RUNTIME_STRUCT:RuntimeMethodInfoAnalysisContext	RUNTIME_STRUCT	0	0	-	NOT_APPLICABLE	RUNTIME_STRUCTURE	SEARCH_EMPTY	[v36 @ X0_v2 (Il2CppMethodInfo)+53]
Il2CppMethodInfo.0x53	GoogleMobileAds	GoogleMobileAds.Common.DummyClient	DestroyRewardBasedVideoAd	Il2CppMethodInfo		RuntimeMethodInfoAnalysisContext	53	0	0	0	Move:type Il2CppMethodInfo	RUNTIME_STRUCT:RuntimeMethodInfoAnalysisContext	RUNTIME_STRUCT	0	0	-	NOT_APPLICABLE	RUNTIME_STRUCTURE	SEARCH_EMPTY	[v36 @ X0_v2 (Il2CppMethodInfo)+53]
Il2CppMethodInfo.0x53	GoogleMobileAds	GoogleMobileAds.Common.DummyClient	ShowRewardBasedVideoAd	Il2CppMethodInfo		RuntimeMethodInfoAnalysisContext	53	0	0	0	Move:type Il2CppMethodInfo	RUNTIME_STRUCT:RuntimeMethodInfoAnalysisContext	RUNTIME_STRUCT	0	0	-	NOT_APPLICABLE	RUNTIME_STRUCTURE	SEARCH_EMPTY	[v36 @ X0_v2 (Il2CppMethodInfo)+53]
Il2CppMethodInfo.0x53	GoogleMobileAds	GoogleMobileAds.Common.DummyClient	CreateAdLoader	Il2CppMethodInfo		RuntimeMethodInfoAnalysisContext	53	0	0	0	Move:type Il2CppMethodInfo	RUNTIME_STRUCT:RuntimeMethodInfoAnalysisContext	RUNTIME_STRUCT	0	0	-	NOT_APPLICABLE	RUNTIME_STRUCTURE	SEARCH_EMPTY	[v36 @ X0_v2 (Il2CppMethodInfo)+53]
Il2CppMethodInfo.0x53	GoogleMobileAds	GoogleMobileAds.Common.DummyClient	Load	Il2CppMethodInfo		RuntimeMethodInfoAnalysisContext	53	0	0	0	Move:type Il2CppMethodInfo	RUNTIME_STRUCT:RuntimeMethodInfoAnalysisContext	RUNTIME_STRUCT	0	0	-	NOT_APPLICABLE	RUNTIME_STRUCTURE	SEARCH_EMPTY	[v36 @ X0_v2 (Il2CppMethodInfo)+53]
Il2CppMethodInfo.0x53	GoogleMobileAds	GoogleMobileAds.Common.DummyClient	SetAdSize	Il2CppMethodInfo		RuntimeMethodInfoAnalysisContext	53	0	0	0	Move:type Il2CppMethodInfo	RUNTIME_STRUCT:RuntimeMethodInfoAnalysisContext	RUNTIME_STRUCT	0	0	-	NOT_APPLICABLE	RUNTIME_STRUCTURE	SEARCH_EMPTY	[v36 @ X0_v2 (Il2CppMethodInfo)+53]
Il2CppMethodInfo.0x53	GoogleMobileAds	GoogleMobileAds.Common.DummyClient	MediationAdapterClassName	Il2CppMethodInfo		RuntimeMethodInfoAnalysisContext	53	0	0	0	Move:type Il2CppMethodInfo	RUNTIME_STRUCT:RuntimeMethodInfoAnalysisContext	RUNTIME_STRUCT	0	0	-	NOT_APPLICABLE	RUNTIME_STRUCTURE	SEARCH_EMPTY	[v36 @ X0_v2 (Il2CppMethodInfo)+53]
Il2CppMethodInfo.0x53	GoogleMobileAds	GoogleMobileAds.Common.DummyClient	GetResponseInfoClient	Il2CppMethodInfo		RuntimeMethodInfoAnalysisContext	53	0	0	0	Move:type Il2CppMethodInfo	RUNTIME_STRUCT:RuntimeMethodInfoAnalysisContext	RUNTIME_STRUCT	0	0	-	NOT_APPLICABLE	RUNTIME_STRUCTURE	SEARCH_EMPTY	[v36 @ X0_v2 (Il2CppMethodInfo)+53]
base has no type, from no definition	Assembly-CSharp	Extensions+<>c__DisplayClass2_0`1	<Replace>b__0	<untyped>			28	0	0	0	<none>	TYPE_PROPAGATION:entry-value	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	ENTRY_VALUE	NO_OWNER	[v27 @ SYSREG+28]
base has no type, from no definition	Assembly-CSharp	Extensions+<>c__DisplayClass2_0`1	<Replace>b__0	<untyped>			20	0	0	0	<none>	TYPE_PROPAGATION:entry-value	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	ENTRY_VALUE	NO_OWNER	[v113 @ X3_v1+20]
base has no type, from Move from an untyped base	Assembly-CSharp	Extensions+<>c__DisplayClass2_0`1	<Replace>b__0	<untyped>			C0	0	0	0	Move:memory	TYPE_PROPAGATION:entry-value	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	LOADED_POINTER	NO_OWNER	[v35 @ X8_v2+C0]
base has no type, from Move from an untyped base	Assembly-CSharp	Extensions+<>c__DisplayClass2_0`1	<Replace>b__0	<untyped>			18	0	0	0	Move:memory	TYPE_PROPAGATION:entry-value	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	LOADED_POINTER	NO_OWNER	[v38 @ X8_v3+18]
base has no type, from Move from an untyped base	Assembly-CSharp	Extensions+<>c__DisplayClass2_0`1	<Replace>b__0	<untyped>			FC	0	0	0	Move:memory	TYPE_PROPAGATION:entry-value	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	LOADED_POINTER	NO_OWNER	[v39 @ X9_v1+FC]
base has no type, from no definition	Assembly-CSharp	Extensions+<>c__DisplayClass2_0`1	<Replace>b__0	<untyped>			20	0	0	0	<none>	TYPE_PROPAGATION:entry-value	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	ENTRY_VALUE	NO_OWNER	[v113 @ X3_v1+20]
base has no type, from Move from an untyped base	Assembly-CSharp	Extensions+<>c__DisplayClass2_0`1	<Replace>b__0	<untyped>			C0	0	0	0	Move:memory	TYPE_PROPAGATION:entry-value	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	LOADED_POINTER	NO_OWNER	[v66 @ X28_v1+C0]
base has no type, from Move from an untyped base	Assembly-CSharp	Extensions+<>c__DisplayClass2_0`1	<Replace>b__0	<untyped>			18	0	0	0	Move:memory	TYPE_PROPAGATION:entry-value	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	LOADED_POINTER	NO_OWNER	[v70 @ X8_v5+18]
base has no type, from Move from an untyped base	Assembly-CSharp	Extensions+<>c__DisplayClass2_0`1	<Replace>b__0	<untyped>			28	0	0	0	Move:memory	TYPE_PROPAGATION:entry-value	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	LOADED_POINTER	NO_OWNER	[v71 @ X8_v6+28]
base has no type, from Move from an untyped base	Assembly-CSharp	Extensions+<>c__DisplayClass2_0`1	<Replace>b__0	<untyped>			28	0	0	0	Move:memory	TYPE_PROPAGATION:entry-value	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	LOADED_POINTER	NO_OWNER	[v71 @ X8_v6+28]
base has no type, from Move from an untyped base	Assembly-CSharp	Extensions+<>c__DisplayClass2_0`1	<Replace>b__0	<untyped>			28	0	0	0	Move:memory	TYPE_PROPAGATION:entry-value	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	LOADED_POINTER	NO_OWNER	[v71 @ X8_v6+28]
base has no type, from Move from an untyped base	Assembly-CSharp	Extensions+<>c__DisplayClass2_0`1	<Replace>b__0	<untyped>			28	0	0	0	Move:memory	TYPE_PROPAGATION:entry-value	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	LOADED_POINTER	NO_OWNER	[v71 @ X8_v6+28]
base has no type, from no definition	Assembly-CSharp	Extensions+<>c__DisplayClass2_0`1	<Replace>b__0	<untyped>			20	0	0	0	<none>	TYPE_PROPAGATION:entry-value	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	ENTRY_VALUE	NO_OWNER	[v113 @ X3_v1+20]
base has no type, from Move from an untyped base	Assembly-CSharp	Extensions+<>c__DisplayClass2_0`1	<Replace>b__0	<untyped>			C0	0	0	0	Move:memory	TYPE_PROPAGATION:entry-value	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	LOADED_POINTER	NO_OWNER	[v100 @ X8_v12+C0]
base has no type, from Move from an untyped base	Assembly-CSharp	Extensions+<>c__DisplayClass2_0`1	<Replace>b__0	<untyped>			18	0	0	0	Move:memory	TYPE_PROPAGATION:entry-value	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	LOADED_POINTER	NO_OWNER	[v101 @ X8_v13+18]
base has no type, from Move from an untyped base	Assembly-CSharp	Extensions+<>c__DisplayClass2_0`1	<Replace>b__0	<untyped>			28	0	0	0	Move:memory	TYPE_PROPAGATION:entry-value	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	LOADED_POINTER	NO_OWNER	[v102 @ X8_v14+28]
base has no type, from Move from an untyped base	Assembly-CSharp	Extensions+<>c__DisplayClass2_0`1	<Replace>b__0	<untyped>			20	0	0	0	Move:memory	TYPE_PROPAGATION:entry-value	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	LOADED_POINTER	NO_OWNER	[v159 @ X8_v19+20]
base has no type, from Move from an untyped base	Assembly-CSharp	Extensions+<>c__DisplayClass2_0`1	<Replace>b__0	<untyped>			80	0	0	0	Move:memory	TYPE_PROPAGATION:entry-value	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	LOADED_POINTER	NO_OWNER	[v160 @ X8_v25+80]
base has no type, from Move from an untyped base	Assembly-CSharp	Extensions+<>c__DisplayClass2_0`1	<Replace>b__0	<untyped>			18	0	0	0	Move:memory	TYPE_PROPAGATION:entry-value	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	LOADED_POINTER	NO_OWNER	[v159 @ X8_v19+18]
base has no type, from Move from an untyped base	Assembly-CSharp	Extensions+<>c__DisplayClass2_0`1	<Replace>b__0	<untyped>			28	0	0	0	Move:memory	TYPE_PROPAGATION:entry-value	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	LOADED_POINTER	NO_OWNER	[v165 @ X8_v22+28]
base has no type, from Move from an untyped base	Assembly-CSharp	Extensions+<>c__DisplayClass2_0`1	<Replace>b__0	<untyped>			28	0	0	0	Move:memory	TYPE_PROPAGATION:entry-value	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	LOADED_POINTER	NO_OWNER	[v165 @ X8_v22+28]
base has no type, from Move from an untyped base	Assembly-CSharp	Extensions+<>c__DisplayClass2_0`1	<Replace>b__0	<untyped>			28	0	0	0	Move:memory	TYPE_PROPAGATION:entry-value	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	LOADED_POINTER	NO_OWNER	[v165 @ X8_v22+28]
base has no type, from Move from an untyped base	Assembly-CSharp	Extensions+<>c__DisplayClass2_0`1	<Replace>b__0	<untyped>			28	0	0	0	Move:memory	TYPE_PROPAGATION:entry-value	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	LOADED_POINTER	NO_OWNER	[v165 @ X8_v22+28]
base has no type, from Move from an untyped base	Assembly-CSharp	Extensions+<>c__DisplayClass2_0`1	<Replace>b__0	<untyped>			C0	0	0	0	Move:memory	TYPE_PROPAGATION:entry-value	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	LOADED_POINTER	NO_OWNER	[v66 @ X28_v1+C0]
base has no type, from Move from an untyped base	Assembly-CSharp	Extensions+<>c__DisplayClass2_0`1	<Replace>b__0	<untyped>			20	0	0	0	Move:memory	TYPE_PROPAGATION:entry-value	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	LOADED_POINTER	NO_OWNER	[v90 @ X8_v9+20]
base has no type, from Move from an untyped base	Assembly-CSharp	Extensions+<>c__DisplayClass2_0`1	<Replace>b__0	<untyped>			1C0	0	0	0	Move:memory	MISSING_METADATA:unresolved-call-result	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	LOADED_POINTER	NO_OWNER	[v151 @ X9_v5+1C0]
base has no type, from no definition	Assembly-CSharp	Extensions+<>c__DisplayClass2_0`1	<Replace>b__0	<untyped>			20	0	0	0	<none>	TYPE_PROPAGATION:entry-value	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	ENTRY_VALUE	NO_OWNER	[v113 @ X3_v1+20]
base has no type, from Move from an untyped base	Assembly-CSharp	Extensions+<>c__DisplayClass2_0`1	<Replace>b__0	<untyped>			C0	0	0	0	Move:memory	TYPE_PROPAGATION:entry-value	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	LOADED_POINTER	NO_OWNER	[v157 @ X8_v18+C0]
base has no type, from Move from AddressOf(stack_-60)	Assembly-CSharp	Extensions+<>c__DisplayClass2_0`1	<Replace>b__0	<untyped>			FFFFFFFFFFFFFFF4	0	0	0	Move:AddressOf	TYPE_PROPAGATION:address-of	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	UNKNOWN	NO_OWNER	[v24 @ X29_v1-C]
base has no type, from no definition	Assembly-CSharp	Extensions+<>c__DisplayClass2_0`1	<Replace>b__0	<untyped>			28	0	0	0	<none>	TYPE_PROPAGATION:entry-value	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	ENTRY_VALUE	NO_OWNER	[v27 @ SYSREG+28]
base has no type, from Move from AddressOf(stack_-60)	Assembly-CSharp	Extensions+<>c__DisplayClass2_0`1	<Replace>b__0	<untyped>			FFFFFFFFFFFFFFF8	0	0	0	Move:AddressOf	TYPE_PROPAGATION:address-of	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	UNKNOWN	NO_OWNER	[v24 @ X29_v1-8]
base has no type, from a call's result	Assembly-CSharp	Box	isDoneBox	<untyped>			28	0	0	0	Call	MISSING_METADATA:unresolved-call-result	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	CALL_RESULT	NO_OWNER	[v237 @ X0_v32+28]
base has no type, from no definition	Assembly-CSharp	Extensions	Replace	<untyped>			28	0	0	0	<none>	TYPE_PROPAGATION:entry-value	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	ENTRY_VALUE	NO_OWNER	[v23 @ SYSREG+28]
Il2CppClass.0x28	Assembly-CSharp	Extensions	Replace	Il2CppClass<T>		RuntimeClassTypeAnalysisContext	28	0	0	0	Move:type Il2CppClass<T>	RUNTIME_STRUCT:RuntimeClassTypeAnalysisContext	RUNTIME_STRUCT	0	0	-	NOT_APPLICABLE	RUNTIME_STRUCTURE	SEARCH_EMPTY	[v53 @ X8_v2 (Il2CppClass<T>)+28]
Il2CppClass.0x28	Assembly-CSharp	Extensions	Replace	Il2CppClass<T>		RuntimeClassTypeAnalysisContext	28	0	0	0	Move:type Il2CppClass<T>	RUNTIME_STRUCT:RuntimeClassTypeAnalysisContext	RUNTIME_STRUCT	0	0	-	NOT_APPLICABLE	RUNTIME_STRUCTURE	SEARCH_EMPTY	[v53 @ X8_v2 (Il2CppClass<T>)+28]
Il2CppClass.0x28	Assembly-CSharp	Extensions	Replace	Il2CppClass<T>		RuntimeClassTypeAnalysisContext	28	0	0	0	Move:type Il2CppClass<T>	RUNTIME_STRUCT:RuntimeClassTypeAnalysisContext	RUNTIME_STRUCT	0	0	-	NOT_APPLICABLE	RUNTIME_STRUCTURE	SEARCH_EMPTY	[v53 @ X8_v2 (Il2CppClass<T>)+28]
Il2CppClass.0x28	Assembly-CSharp	Extensions	Replace	Il2CppClass<T>		RuntimeClassTypeAnalysisContext	28	0	0	0	Move:type Il2CppClass<T>	RUNTIME_STRUCT:RuntimeClassTypeAnalysisContext	RUNTIME_STRUCT	0	0	-	NOT_APPLICABLE	RUNTIME_STRUCTURE	SEARCH_EMPTY	[v53 @ X8_v2 (Il2CppClass<T>)+28]
Il2CppClass.interfaceOffsets	Assembly-CSharp	Extensions	Replace	Il2CppClass<System.Collections.Generic.IList`1<T>>		RuntimeClassTypeAnalysisContext	B0	0	0	0	Move:memory	RUNTIME_STRUCT:RuntimeClassTypeAnalysisContext	RUNTIME_STRUCT	0	0	-	NOT_APPLICABLE	RUNTIME_STRUCTURE	SEARCH_EMPTY	[v116 @ X8_v9 (Il2CppClass<System.Collections.Generic.IList`1<T>>)+B0]
Il2CppClass.0x28	Assembly-CSharp	Extensions	Replace	Il2CppClass<T>		RuntimeClassTypeAnalysisContext	28	0	0	0	Move:type Il2CppClass<T>	RUNTIME_STRUCT:RuntimeClassTypeAnalysisContext	RUNTIME_STRUCT	0	0	-	NOT_APPLICABLE	RUNTIME_STRUCTURE	SEARCH_EMPTY	[v311 @ X8_v14 (Il2CppClass<T>)+28]
Il2CppClass.0x28	Assembly-CSharp	Extensions	Replace	Il2CppClass<T>		RuntimeClassTypeAnalysisContext	28	0	0	0	Move:type Il2CppClass<T>	RUNTIME_STRUCT:RuntimeClassTypeAnalysisContext	RUNTIME_STRUCT	0	0	-	NOT_APPLICABLE	RUNTIME_STRUCTURE	SEARCH_EMPTY	[v311 @ X8_v14 (Il2CppClass<T>)+28]
Il2CppClass.0x28	Assembly-CSharp	Extensions	Replace	Il2CppClass<T>		RuntimeClassTypeAnalysisContext	28	0	0	0	Move:type Il2CppClass<T>	RUNTIME_STRUCT:RuntimeClassTypeAnalysisContext	RUNTIME_STRUCT	0	0	-	NOT_APPLICABLE	RUNTIME_STRUCTURE	SEARCH_EMPTY	[v311 @ X8_v14 (Il2CppClass<T>)+28]
Il2CppClass.0x28	Assembly-CSharp	Extensions	Replace	Il2CppClass<T>		RuntimeClassTypeAnalysisContext	28	0	0	0	Move:type Il2CppClass<T>	RUNTIME_STRUCT:RuntimeClassTypeAnalysisContext	RUNTIME_STRUCT	0	0	-	NOT_APPLICABLE	RUNTIME_STRUCTURE	SEARCH_EMPTY	[v311 @ X8_v14 (Il2CppClass<T>)+28]
Il2CppClass.interfaceOffsets	Assembly-CSharp	Extensions	Replace	Il2CppClass<System.Collections.Generic.IList`1<T>>		RuntimeClassTypeAnalysisContext	B0	0	0	0	Move:memory	RUNTIME_STRUCT:RuntimeClassTypeAnalysisContext	RUNTIME_STRUCT	0	0	-	NOT_APPLICABLE	RUNTIME_STRUCTURE	SEARCH_EMPTY	[v386 @ X8_v20 (Il2CppClass<System.Collections.Generic.IList`1<T>>)+B0]
base has no type, from Move from AddressOf(stack_-50)	Assembly-CSharp	Extensions	Replace	<untyped>			FFFFFFFFFFFFFFF4	0	0	0	Move:AddressOf	TYPE_PROPAGATION:address-of	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	UNKNOWN	NO_OWNER	[v20 @ X29_v1-C]
Il2CppClass.0xFC	Assembly-CSharp	Extensions	Replace	Il2CppClass<T>		RuntimeClassTypeAnalysisContext	FC	0	0	0	Move:type Il2CppClass<T>	RUNTIME_STRUCT:RuntimeClassTypeAnalysisContext	RUNTIME_STRUCT	0	0	-	NOT_APPLICABLE	RUNTIME_STRUCTURE	SEARCH_EMPTY	[v53 @ X8_v2 (Il2CppClass<T>)+FC]
base has no type, from Add of an untyped local and Immediate	Assembly-CSharp	Extensions	Replace	<untyped>			FFFFFFFFFFFFFFF8	0	0	0	Add	UNKNOWN:add-of-MemoryOperand	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	UNKNOWN	NO_OWNER	[v212 @ X10_v15-8]
base has no type, from Add of an untyped local and Immediate	Assembly-CSharp	Extensions	Replace	<untyped>			8	0	0	0	Call	PHI_AMBIGUITY:multiple-definitions	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	UNKNOWN	NO_OWNER	[v294 @ X0_v17+8]
base has no type, from Move from AddressOf(stack_-50)	Assembly-CSharp	Extensions	Replace	<untyped>			FFFFFFFFFFFFFFF4	0	0	0	Move:AddressOf	TYPE_PROPAGATION:address-of	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	UNKNOWN	NO_OWNER	[v20 @ X29_v1-C]
base has no type, from Add of an untyped local and Immediate	Assembly-CSharp	Extensions	Replace	<untyped>			FFFFFFFFFFFFFFF8	0	0	0	Add	UNKNOWN:add-of-MemoryOperand	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	UNKNOWN	NO_OWNER	[v419 @ X10_v10-8]
base has no type, from Add of an untyped local and Immediate	Assembly-CSharp	Extensions	Replace	<untyped>			8	0	0	0	Call	PHI_AMBIGUITY:multiple-definitions	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	UNKNOWN	NO_OWNER	[v445 @ X0_v25+8]
Il2CppClass.interface_offsets_count	Assembly-CSharp	Extensions	Replace	Il2CppClass<System.Collections.Generic.IList`1<T>>		RuntimeClassTypeAnalysisContext	12E	0	0	0	Move:memory	RUNTIME_STRUCT:RuntimeClassTypeAnalysisContext	RUNTIME_STRUCT	0	0	-	NOT_APPLICABLE	RUNTIME_STRUCTURE	SEARCH_EMPTY	[v116 @ X8_v9 (Il2CppClass<System.Collections.Generic.IList`1<T>>)+12E]
Il2CppClass.interface_offsets_count	Assembly-CSharp	Extensions	Replace	Il2CppClass<System.Collections.Generic.IList`1<T>>		RuntimeClassTypeAnalysisContext	12E	0	0	0	Move:memory	RUNTIME_STRUCT:RuntimeClassTypeAnalysisContext	RUNTIME_STRUCT	0	0	-	NOT_APPLICABLE	RUNTIME_STRUCTURE	SEARCH_EMPTY	[v116 @ X8_v9 (Il2CppClass<System.Collections.Generic.IList`1<T>>)+12E]
base has no type, from no definition	Assembly-CSharp	Extensions	Replace	<untyped>			28	0	0	0	<none>	TYPE_PROPAGATION:entry-value	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	ENTRY_VALUE	NO_OWNER	[v23 @ SYSREG+28]
base has no type, from Move from AddressOf(stack_-50)	Assembly-CSharp	Extensions	Replace	<untyped>			FFFFFFFFFFFFFFF8	0	0	0	Move:AddressOf	TYPE_PROPAGATION:address-of	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	UNKNOWN	NO_OWNER	[v20 @ X29_v1-8]
base has no type, from Move from AddressOf(stack_-50)	Assembly-CSharp	Extensions	Replace	<untyped>			FFFFFFFFFFFFFFF4	0	0	0	Move:AddressOf	TYPE_PROPAGATION:address-of	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	UNKNOWN	NO_OWNER	[v20 @ X29_v1-C]
Il2CppClass.interface_offsets_count	Assembly-CSharp	Extensions	Replace	Il2CppClass<System.Collections.Generic.IList`1<T>>		RuntimeClassTypeAnalysisContext	12E	0	0	0	Move:memory	RUNTIME_STRUCT:RuntimeClassTypeAnalysisContext	RUNTIME_STRUCT	0	0	-	NOT_APPLICABLE	RUNTIME_STRUCTURE	SEARCH_EMPTY	[v386 @ X8_v20 (Il2CppClass<System.Collections.Generic.IList`1<T>>)+12E]
Il2CppClass.interface_offsets_count	Assembly-CSharp	Extensions	Replace	Il2CppClass<System.Collections.Generic.IList`1<T>>		RuntimeClassTypeAnalysisContext	12E	0	0	0	Move:memory	RUNTIME_STRUCT:RuntimeClassTypeAnalysisContext	RUNTIME_STRUCT	0	0	-	NOT_APPLICABLE	RUNTIME_STRUCTURE	SEARCH_EMPTY	[v386 @ X8_v20 (Il2CppClass<System.Collections.Generic.IList`1<T>>)+12E]
generic instance, value type argument	Assembly-CSharp	DataController	setUpRandomList	System.Collections.Generic.IEnumerable`1<System.Int32>		GenericInstanceTypeAnalysisContext	18	0	0	0	Move:field List`1<System.Int32>	GENERIC_LAYOUT:instantiation	NO_INSTANCE_FIELDS	0	0	BEYOND_LAYOUT	CLASS_OBJECT_RELATIVE	INSTANCE_FIELD	SEARCH_EMPTY	[v257 @ X20_v11 (System.Collections.Generic.IEnumerable`1<System.Int32>)+18]
generic instance, value type argument	Assembly-CSharp	DataController	setUpRandomList	System.Collections.Generic.IEnumerable`1<System.Int32>		GenericInstanceTypeAnalysisContext	10	0	0	0	Move:field List`1<System.Int32>	GENERIC_LAYOUT:instantiation	NO_INSTANCE_FIELDS	0	0	BEYOND_LAYOUT	CLASS_OBJECT_RELATIVE	INSTANCE_FIELD	SEARCH_EMPTY	[v265 @ X21_v8 (System.Collections.Generic.IEnumerable`1<System.Int32>)+10]
generic instance, value type argument	Assembly-CSharp	DataController	setUpRandomList	System.Collections.Generic.IEnumerable`1<System.Int32>		GenericInstanceTypeAnalysisContext	1C	0	0	0	Move:field List`1<System.Int32>	GENERIC_LAYOUT:instantiation	NO_INSTANCE_FIELDS	0	0	BEYOND_LAYOUT	CLASS_OBJECT_RELATIVE	INSTANCE_FIELD	SEARCH_EMPTY	[v265 @ X21_v8 (System.Collections.Generic.IEnumerable`1<System.Int32>)+1C]
generic instance, value type argument	Assembly-CSharp	DataController	setUpRandomList	System.Collections.Generic.IEnumerable`1<System.Int32>		GenericInstanceTypeAnalysisContext	18	0	0	0	Move:field List`1<System.Int32>	GENERIC_LAYOUT:instantiation	NO_INSTANCE_FIELDS	0	0	BEYOND_LAYOUT	CLASS_OBJECT_RELATIVE	INSTANCE_FIELD	SEARCH_EMPTY	[v265 @ X21_v8 (System.Collections.Generic.IEnumerable`1<System.Int32>)+18]
